	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
cri	0.3062345	-1.1189835	0.020625636	-0.6107555	1.0014212	0.18677795	-0.76023126	0.2142933	-0.50867957	0.59985894	0.44789866	-0.23575121	-0.22831856	0.2922714	0.34162495	-0.47242948	0.68739486	0.13872546	0.09785154	-0.79190594	0.8526828	-0.67813736	-0.17600042	-0.7694634	0.93012667	0.1520809	-0.8778317	-0.015499564	-0.8159547	0.33146304	0.12540667	-0.48035598	-0.75559235	0.8457215	-1.1412034	-0.14996071	0.05621192	-0.04439941	0.40273854	-1.2748581	-0.69781303	0.06391686	-0.6939373	-0.8286649	0.586483	0.97733307	0.6781939	-0.12733825	0.27009138	1.2627733
ask	0.0014073066	-0.86909497	1.5361418	-0.6345614	1.1423815	-0.76434386	-0.549357	0.63853073	0.22859451	0.4780286	-0.367087	-0.3452212	-0.74282813	0.8752452	0.3991456	-0.06331371	0.5333439	-0.16215725	0.9368927	-0.37709886	0.37290165	-0.052698612	-0.6135597	-0.93410575	-0.38915285	-1.1222061	-0.6143483	-0.7022474	-0.91203547	0.05620029	0.14437455	-0.6274367	-0.5924021	-0.3894961	-0.08264766	0.47818953	-0.2716413	-0.37678105	0.8338191	-0.610317	-1.2753712	-0.1529238	-0.15727046	-0.81008095	0.8471778	1.0402042	0.706795	0.2054224	-1.1879587	0.36819768
make	-0.08946037	-1.2082729	1.0681086	-0.92851067	0.78588533	-0.10847476	-1.0003834	0.5187718	-0.54511863	0.6871803	-0.3124977	-0.78269416	-0.46945822	0.15970622	1.062538	-0.0281562	1.0374017	0.09418927	0.66782063	-1.0298448	0.3392558	-0.102840155	1.1089292	-1.182363	-0.35583586	-0.89140433	-0.83669007	-0.8118671	-0.8391493	0.02351921	-0.20493867	-0.6603297	-1.4450245	-0.26149195	-0.12403135	0.15234655	-0.068842754	-0.46627367	1.1833718	-0.98786485	-0.9248055	-0.5526539	-0.452967	-0.5951234	1.1937058	0.5070531	0.80351603	-0.17731911	-0.74911046	0.6004164
k	0.45857078	0.006244559	0.44213587	0.09893106	0.67030716	-0.24845798	0.0878914	0.3391596	-0.7834796	0.5550546	-0.88691676	-0.5514628	0.05880271	-0.86702365	-0.03059271	-0.105787575	0.2332451	-0.8859503	0.95389915	-0.426565	0.2936091	0.15900244	-0.053029373	0.671942	0.3264556	-0.14718646	-0.20454776	-0.7186245	-0.17310695	0.859192	-0.6190358	-0.24196029	-0.8132367	-0.43901443	-0.82149166	-0.110720284	-0.42459828	0.16921413	0.3702504	-1.3218114	-1.3733566	-1.0952646	-1.489402	-1.746728	-0.003948186	-0.89270157	-0.654695	-0.02555111	-0.94322085	-0.347508
lawmak	-0.5021498	0.06927173	0.45751652	-1.0266756	0.23047581	0.7968718	-0.9544741	0.68594444	-0.39952084	0.4328159	0.736593	-0.50272536	-1.8832111	0.2339437	-0.4413739	-0.19293569	1.1794779	-0.3064413	0.05342667	-0.3343827	-0.959321	-0.8201033	0.3346343	-1.2854581	0.41702563	-0.042498402	-0.1730269	-0.07720184	-0.14257239	0.4219631	-0.5406735	-0.9385881	0.36320364	-0.3232143	0.13583978	1.9420252	1.0473893	-0.45185563	0.5807358	-0.32304603	-0.77944005	-0.33564225	-0.8673096	-0.40918013	0.82199574	0.89054	-0.0376637	-0.84151435	-0.6592762	-0.32321608
extra	-0.12308228	-0.37436408	-0.0017315522	-0.63330525	0.7462473	-0.094415516	-0.8602729	-0.008982403	-1.1076999	-0.7530876	0.19621846	-0.33415633	0.61218315	0.7996096	-0.590669	0.38050458	0.44151986	0.72515035	0.41656664	-0.963166	0.37966335	-0.43447855	1.0037042	0.24951315	-0.82763034	0.7229024	-0.4004497	-1.1262119	-0.060793705	-0.824597	-1.1283176	-0.123929486	-0.5246791	-0.09534055	-0.10895032	0.64852154	0.35753357	0.74586785	-0.0208183	-1.2991354	0.40288332	-0.72391224	-0.9865332	-1.2154133	1.7703421	-0.20982218	-0.41017902	-0.14743051	-0.32499403	-0.7491895
#wakeupamerica	0.016096406	0.89448935	-1.4946722	-0.510385	0.25815558	-0.11714168	-0.6986257	0.7864733	0.18713558	-0.16715184	-1.7344408	-0.67255974	0.74847174	0.08101846	0.39736882	0.8846767	0.80263096	0.009127349	-0.49328023	0.41496575	-0.29990533	-0.1656771	-0.25460905	-1.6953108	1.1060109	0.16538599	-1.3344088	-1.1466823	0.6008296	0.6824652	-0.5772203	-0.123901695	-0.76772994	0.4609236	1.0364132	0.20654608	-0.7770438	-0.4273619	0.2535368	-0.9807172	0.35378549	0.28571355	0.12407877	-0.3142228	1.4316008	0.536477	0.63942915	-0.01911423	-0.73468244	-0.8246832
breitbart	-0.094744444	0.17272022	0.33664393	0.43527907	0.84255487	0.4666772	0.09199477	0.7764833	-0.23738243	0.23868534	0.5302742	0.3317325	0.073094875	-0.7035677	-0.18921947	-0.16121781	1.3013842	-0.3085564	0.72387666	-1.2649395	-0.23773172	-0.7073751	-0.33826903	-1.0550714	0.1876271	-0.28715423	-0.9626547	-0.6785219	0.46000662	0.9607806	1.1771287	-0.0033180024	0.8914647	-0.600762	0.2017177	-0.09204763	-0.56338716	0.32940912	-0.16574645	0.39212435	-0.17228428	0.95220405	-0.5853048	-0.19669086	1.8216146	-0.22703287	0.13922045	-0.9889357	-1.0655249	-1.2278614
came	0.009122789	-0.85023093	0.027317435	-0.22613502	0.17407343	-0.2612297	-0.9409817	0.20187612	0.17859764	0.5394823	0.17038617	-0.62171733	-0.7779657	1.2125411	-0.1998671	0.4954757	0.91122025	-0.088076584	0.8916606	0.08527857	1.2273357	0.22591223	0.16112444	-0.61336195	0.6917783	-1.0439013	-0.5217622	-0.2584986	-0.27858543	-0.5291319	0.76865494	0.06544859	-0.034241468	0.028586172	0.20025282	-0.9047586	-0.19049752	-0.6229845	0.79221046	-1.4460951	-1.2967515	-0.2743969	-0.35559043	-0.8803072	0.8019623	0.26433814	0.1846	0.06885213	-0.16759557	0.7952003
emot	-0.3256344	-0.85476804	0.4862001	-0.532478	0.72053933	0.5038955	-1.073109	0.18982542	0.13943344	0.036653414	0.081729196	-1.2577443	-0.22124842	-0.25070786	-0.2863842	-0.3991529	0.35907173	-0.47842425	0.20005348	-0.36206645	1.5301619	-0.5666766	0.041921407	-0.11833212	0.45401275	-0.52062726	-0.7713696	-0.17517799	-1.3509171	0.41923264	0.57926345	-0.9496212	-0.49808186	-0.23757502	-0.38867104	0.9687565	1.0061798	0.5168261	1.8357093	-0.4606219	-0.60169685	0.02722843	-1.0014589	-0.545605	0.14497833	0.38294145	0.083589256	0.10939859	0.033605047	0.43257132
sale	-0.86847794	-0.58328855	0.15729031	0.31471843	0.31718898	-0.71137965	-0.56348026	0.07150382	-1.7159443	-0.3658713	-0.02022671	-0.03851358	0.13669592	0.1951137	0.26589507	0.6194482	0.2087104	-0.34956998	0.3057555	-1.7016665	-0.47186425	-1.1303915	1.4259009	0.6149974	0.40389562	-0.61149704	-1.217564	-0.67828035	-0.25981528	-0.12922585	-0.5919751	-0.5778785	0.1749006	-0.53455687	0.36451972	1.0022624	0.21536751	0.62586004	1.2873945	-0.7778692	-0.5699997	-0.2581493	-0.060737394	-1.7025408	0.2238431	0.5435662	0.40011856	0.021476518	-1.6959493	-0.59470093
#california	-0.23885849	-1.0818802	-0.27395254	-1.0432959	0.65456206	0.60251516	-1.4606569	0.5770337	-0.3340879	-0.8890547	-1.6286224	-0.008436799	-1.0501586	-0.6159548	0.296351	0.11704474	0.53899	-0.24569672	2.2234278	-0.20641722	-0.10062564	0.5390849	0.101484716	-0.5161911	-0.6683647	0.24993612	-0.80821055	-0.13620938	0.10056761	1.3326135	0.07674931	0.35670272	1.2867084	0.49236628	0.5951906	-0.18285473	-0.13011384	0.2863929	-1.9795344	-1.2901726	0.11617699	-0.92352676	0.062711045	1.2328119	1.3041133	-0.44731992	-0.38420355	-0.551977	-1.7747936	0.7853296
d	0.00021379627	-0.082047954	1.0740476	-0.04200297	0.97459114	-0.7277329	-0.1520274	0.69107056	-0.20191085	0.5714379	-0.42506298	-0.71201795	-0.57971305	0.76364434	0.4042703	-0.6955751	1.3505758	-0.6799257	1.199459	-0.6113976	0.5934966	-0.080008954	0.5172644	-1.0438145	-0.02654591	-0.73684835	-0.7331377	-0.8059006	-0.3611046	0.18630096	-0.23457849	-0.7828485	-0.83835727	-0.31155866	-0.35126206	-0.19733128	-0.72942877	-0.26682052	0.40114832	-0.77928853	-0.8262043	-0.7751253	-0.08198146	-1.0389264	0.59567	0.40230042	0.5078865	0.085232094	-0.799361	0.6442924
heartbroken	0.01986888	-0.9837562	-0.036127128	-0.29895604	-0.1546542	0.2535435	-1.3626163	0.18745232	0.16242555	0.7982706	-0.8011491	-0.448681	-0.46473932	0.32298672	-0.101148665	-0.9537649	0.93336904	1.1913075	1.1976156	-0.46303588	-0.23926102	-0.8691156	1.243223	-0.13437332	-0.19914728	0.05153085	-0.7160809	0.31618598	-1.0400639	0.73609793	0.47040585	-0.91455334	-0.65391004	1.0569001	-0.48812807	-0.15470506	1.8927846	0.6999973	-0.5109875	-0.1828298	-0.5025517	0.3975625	-0.81591713	-0.15050109	0.07204744	0.4501978	1.1972928	0.58587575	-0.13838504	1.3288265
last	-0.6312686	-0.6498647	0.7047228	-0.014916524	0.25541157	-0.2509956	-1.2136573	0.67987514	-0.45882994	0.31551492	-0.47598976	-0.6277109	-1.2255895	0.6249813	-0.3082869	0.09427845	0.89591527	0.32189533	0.91755646	-0.54034984	0.28434226	-0.88363385	0.4018926	-0.46458042	0.60981214	-0.39925724	-1.120523	-0.77360183	-0.7777376	0.10092524	0.4158396	-0.7966819	-0.1923118	-0.5384721	-0.13834463	-0.6840737	0.016130067	-0.13083006	1.1900423	-0.69814	-1.4049282	-1.4151566	-0.66149014	-0.86032194	0.997802	0.8207597	0.7651621	-0.10226883	-0.494694	1.7185718
actual	0.44580835	-0.79928184	0.9605179	-1.4261515	0.23416686	-0.39000693	-0.789719	0.4082569	-0.05801188	0.68743396	0.34567702	-0.6590905	-0.57043135	-0.23238699	0.7210789	0.034285225	0.9860196	-0.2927302	0.7926507	-0.75612897	0.24354616	-0.036652647	0.52493954	-0.6465598	-0.07729396	-0.4026209	-0.74617684	-0.3154134	-0.683524	-0.42777368	-0.18145294	-0.3903651	-0.9299886	-0.2731933	0.03399365	-0.33769226	-0.23889364	-0.4145403	0.93523496	-0.654261	-0.2675038	-0.96170604	-0.1225669	-0.45267165	0.973808	0.77788687	0.6157685	-0.18516588	-0.89257777	0.87129533
cuz	0.567166	-0.7730284	0.34826887	0.7155947	0.9483561	-0.59911245	-1.8505962	0.52574384	-0.21293521	0.24513064	-0.37510604	-0.19198817	-0.6897034	-0.034352794	0.5305604	-0.17999285	0.087623276	0.27857852	0.3281478	-0.05492087	0.703355	-0.73963475	0.032785475	0.67229694	-0.07629754	-0.35385138	-0.30342117	-0.45036942	-0.8028207	-0.91628516	-0.97325313	0.104401305	-0.986573	0.8557724	-0.043033645	-0.3676009	-1.3645251	-0.37407768	-0.29298973	-1.2212075	-0.45006686	-0.32519984	-0.52536607	-0.3194463	-0.015921947	-0.04527774	0.4996874	0.37458187	-0.3027445	-0.40898418
of	-0.36840194	-1.6274037	1.172551	-1.0111921	0.7394448	0.07505015	-1.3395025	1.3654025	-0.14019726	1.0219654	-1.0661106	-1.2697517	-0.8423353	0.81773126	0.034825385	-0.3366182	0.9196731	-0.5226106	1.3323462	-1.0699651	0.194653	-1.0198693	1.0947435	-1.2914817	-0.2216728	-1.1537728	-1.4623001	-1.3630822	-1.2650297	0.7327836	0.11698876	-0.74061054	-0.59007525	-0.3147825	0.35508502	-0.2657601	-0.3110011	-0.41634294	1.4232817	-1.4089581	-1.2865429	-1.2237378	-1.2984848	-1.5069664	1.3946326	1.1532297	0.9597373	0.34710258	-1.0702312	0.9129991
wolf	-0.19941291	0.035401516	1.0046662	0.1400492	-0.52142316	-0.1845367	-0.59915817	-0.28603944	1.006142	-0.34144846	-0.44572523	-0.75741076	-1.0850773	0.1490972	-0.07584816	0.9530626	1.3243527	-0.33681288	0.9549885	0.22915965	0.0048463345	-1.9130783	0.5330308	-1.5362146	-0.35329172	-0.35497236	0.25721654	-0.6045115	-0.61995274	0.56049263	-0.72097635	-0.3938958	-1.0183405	0.87093514	1.0212054	0.034268916	-1.6869497	0.28175145	0.55965376	-1.2260336	-0.5962776	0.41708398	0.04952221	0.4137218	-0.40582103	0.5862331	1.1967428	0.35842228	0.3640487	-0.6493102
russian	0.5558004	-0.35869682	0.33237565	-0.081463814	0.17498937	-0.24379277	-0.9717839	-0.07893307	-0.7919668	1.2986776	0.7176243	-0.3162635	-0.118686765	-0.85755384	0.34828746	0.70806056	1.4177091	-0.6559079	0.18588372	-0.55012333	-0.4922074	0.053873345	0.90714157	-1.3003627	0.31361243	-0.45978123	-0.5850991	0.22977658	-0.7987142	-0.3650372	-0.46940064	1.5679812	-0.0023394525	-0.24324456	0.4887098	0.96215606	0.11042406	0.88815707	0.6182784	0.3779186	0.5352305	-0.81898075	-0.870378	-1.3198786	0.75725543	0.07760021	0.94664097	-0.54752785	-1.5070953	-0.1845293
#usa	-0.78031015	-0.28515744	-0.26638004	-0.5773402	0.46699327	0.7791141	-2.1250098	0.57566017	-0.22832249	-0.91050416	-1.8179727	-0.33285296	-0.16544807	0.024913758	0.9173191	0.303	0.29830694	-0.7410161	-0.15212199	-1.1314056	-0.27891105	-0.093836695	0.9974107	-1.3147224	-0.7273447	-0.61800283	-1.1623313	0.1186825	-0.051087104	0.3724807	-0.4721039	-0.39360875	0.36526603	0.24513134	0.28093523	0.14758691	0.021048687	-0.13022846	-0.20650122	-0.62798154	-0.25390762	0.1941444	0.3232832	-0.631701	0.9351301	0.13905554	0.59658307	0.46460277	0.04050415	0.28321478
rape	-0.1060212	-1.2583666	0.12980063	0.09164761	-0.3173868	0.45821774	-0.8680204	0.3165398	-0.025403023	1.467581	-0.29117307	0.23801908	1.3711442	0.5191652	0.24231523	-0.3493676	0.41609144	-0.6746724	0.0048050284	-1.2015007	0.20575052	0.48317415	-0.41379172	-0.13110344	-0.37821317	-0.6220114	-0.80369675	-0.16983691	-0.86036134	0.61900586	-1.8189068	0.053255063	-0.47911656	-0.26805055	-0.095919296	-0.060575493	-1.2161698	0.21042213	0.88628227	-0.510257	0.019285738	0.4388357	-1.055534	-0.6693747	0.103627086	1.0292826	-0.21938509	-0.05624986	0.5506989	-0.15389651
littl	0.2498025	-0.3950287	1.2961111	0.22258078	0.4714865	-0.6679992	0.13665898	0.26149583	-0.35345006	1.5638678	-0.43156752	-1.4832973	-0.11499643	0.60235107	0.3477132	-0.06608243	0.9659568	0.45499855	0.94827056	-1.2394221	0.16279839	0.49837932	0.33250517	-0.7643313	0.084741674	-0.9500506	-1.1444038	-0.010104566	-0.97990316	-0.1724951	-0.4823522	-0.16927792	-0.50061893	-0.2553001	-0.5218476	-0.52066255	0.2715233	-0.13254291	0.5909211	-1.0528259	0.18764903	-0.41534412	-0.35341263	0.032458503	1.3313341	0.44508865	0.7654041	-0.4600701	0.058435563	0.4891892
felt	-0.1673672	0.33665955	1.2802951	-0.1364823	0.30198938	-0.48874146	-0.6428808	0.5956599	0.7245296	1.1920934	-0.33472127	-0.6483114	0.55123824	0.067756236	-0.20156205	-0.52694225	0.8682417	0.5868278	0.30722797	0.3096022	1.6890502	-0.9403128	-0.25440866	-0.5925864	-0.5553757	-0.7658466	-0.35969287	0.29121727	-0.73010635	-0.30582067	-0.14607066	-1.1094546	-0.2521386	0.30710497	0.10201598	-0.6977343	0.8565186	-0.37040025	0.86223364	-0.8012661	-1.0968537	0.4696381	-0.44281936	-0.9535505	0.43972254	0.6137613	0.18337455	-0.17062303	0.3196263	0.7496433
govt	-0.12138535	-0.17864388	0.18031073	-0.48916617	0.14589158	0.07553901	-1.5894516	0.29558837	-0.4737197	0.87287295	0.08025742	-0.8754782	0.100932166	0.1744815	0.4986106	0.44377783	-0.26091638	0.059797347	0.95856977	0.13672683	-0.36437044	-0.7129426	0.45249137	-0.34483492	1.045511	0.43541503	-0.55033004	-1.0791075	-0.42239708	-0.090001	0.08331423	0.57855415	-0.9169144	-0.14203367	0.03821837	0.35964572	-0.42577368	-0.7144846	-0.7762305	-0.6282413	-0.15193233	-0.3747795	-0.067103684	-1.4649047	-0.487405	0.8958683	0.65812314	0.9694518	-0.8909756	-0.2066409
block	-0.6965418	-0.5653401	0.67517626	-1.2032175	0.69057727	-0.19309632	-0.030449942	-0.3107811	-1.5378668	0.04336199	0.48582956	-0.21651486	0.29980344	0.95214415	-0.2813854	-0.45916224	1.3045915	0.02540265	0.84253216	-0.91920716	-0.40174162	0.17893969	0.20897344	-1.0127949	0.00038061477	-0.10691135	-0.38805795	0.04663593	-1.1801816	-0.18450241	0.16431683	1.0511228	-1.0314115	-0.22410968	-0.16332261	-0.50193626	0.16097012	0.5449759	-0.17630962	-0.21022278	-1.0540391	-0.6668975	-0.6970599	-0.3707253	1.1090832	1.8941257	-0.4494903	-0.8417667	-0.8534639	-0.30214334
soldier	-0.5019064	0.27533725	0.7390318	-0.8575873	-0.0041074753	-0.8065162	-1.3307128	0.49771845	-0.6822051	0.060120657	-1.3842627	-0.4312543	-0.40266433	0.30211955	0.42178142	0.23193452	0.6853706	-0.4128334	0.17288375	0.041361526	0.33833164	-0.08541569	0.14803837	-0.7313314	0.13910896	0.094622664	-0.4239607	-1.4113805	-0.3075195	0.56187606	0.48169774	-1.0531653	-0.31223184	-0.46104014	0.8596483	-0.56784296	-0.38029325	-1.4547166	-0.50276357	-0.23051639	0.33683282	-0.053307205	-1.2638113	-0.6769756	1.0498922	0.3283834	1.1750015	0.7111045	0.5094557	-1.044064
still	0.26816154	-1.381413	1.1379426	-0.73104787	1.527978	0.05163125	-0.45131093	0.8099388	0.2983719	0.2956469	-0.13306808	-0.4720467	-0.6388141	0.9582792	0.54422456	0.2909227	0.88410234	0.30905247	0.45208877	-0.5946295	-0.17295069	-0.60563433	1.0179329	-0.9859957	-0.22498938	-0.9191908	-1.1844482	-0.7049191	-0.93393886	-0.028820485	-0.344365	-0.50120866	-0.580385	-0.36691374	0.41247267	-0.97442144	-0.7280801	0.20398492	0.5723952	-0.9848	-0.6240035	-1.1519936	-0.2091066	-1.0882431	0.75474584	0.7775737	0.42728773	0.053377397	-0.8789084	0.9473965
dedic	-0.6750454	-0.2920345	-0.47299287	-0.14896011	0.55145144	-0.240718	-0.61745954	0.8375169	-0.7027701	0.53501767	-0.20876104	-0.16571423	0.27500102	0.48869175	-1.0159156	-1.0550808	1.3111695	-0.8012788	0.2048319	-1.1868716	0.27440283	-0.904269	-0.83744395	0.59897727	0.32239377	-0.36231887	0.27865022	0.16887519	-0.023006767	1.1588737	0.5206016	-0.76744944	-1.2896006	0.16373804	0.65027344	0.22617252	0.99566436	1.2152609	0.6022839	-0.9916259	0.89772344	-0.2805359	-1.0213308	-2.370735	0.5601614	0.5957655	0.1355554	0.3113435	0.21355806	0.23890057
citi	-1.0840116	-0.7216333	1.1362495	-0.36182803	0.17040259	-0.34347612	-0.8574147	0.9667815	-0.40492597	0.07488041	-0.7316637	-0.6842323	-0.6825713	1.0893104	-0.77306676	-0.48376793	0.14594702	0.5071756	0.41191053	-1.1688335	-0.31132808	-0.40102217	0.32632932	-1.4682702	0.3944407	-1.2733788	-0.7683724	-1.4092255	0.1820038	0.3421892	0.49150038	-0.5260577	-0.028378472	0.22404161	-0.22492525	-1.2875223	0.8040316	0.052714586	0.11979091	-1.2544122	-0.8488877	-0.7873956	-0.42509282	-0.90643525	0.51816607	0.17730916	0.62757075	0.10268396	-0.47689462	0.4999546
sen	-0.61298305	-0.09080586	0.32194316	-0.57279766	0.6113647	-0.83083344	-0.53286666	-0.118422836	-0.17378536	0.095605314	0.3846743	-0.82206345	-0.22514609	0.63521886	-0.21354616	-0.30412143	1.4223027	-0.6299148	1.0583268	0.85191053	-0.27612555	-1.0928204	1.194923	-0.41502127	0.32059813	0.083425924	-0.12488554	-0.662183	-0.3561267	0.60885155	-0.32442293	0.43785214	-0.10007255	0.085179895	-1.211156	1.1890668	0.16309413	0.46769327	0.10609284	-0.5532949	-0.27154365	0.5554401	-1.5695395	0.4124619	1.3353033	0.5426142	0.77592206	-0.8437623	-0.30238634	-1.445779
forgot	0.57156634	0.32610422	-0.006897554	0.51238436	-0.1414159	-0.5871662	-0.67594224	0.79437375	-0.4003502	0.6931862	0.677966	0.083623596	-0.30522978	0.38579166	-0.10007322	0.94935095	-0.057924177	0.30239826	0.50245947	0.073527254	-0.5633231	-1.3277457	-0.5032098	0.07389014	0.8217492	0.17049448	-0.68015206	-0.97019374	-0.9151783	-0.5210085	-0.38812947	-0.8271221	0.23571807	0.45460603	-0.5827986	-0.16390572	-1.1801405	-0.019117594	1.2813424	-1.5826802	0.63730025	-0.15913242	-0.25642118	-1.0339048	0.32675767	-0.002956031	0.11838013	-0.9398414	-1.366132	0.57550085
ben	-1.419375	-2.026305	-0.12439275	-0.8968308	0.15701178	-1.0209763	-0.630456	-0.3899579	0.09504716	-0.35790893	0.03730803	-0.4239154	0.970719	0.066454366	-1.3102003	-0.30332303	0.15412982	-0.47329396	0.70211166	0.0054097874	0.8357728	0.12229462	-0.9603204	-0.78083456	-0.3910919	-0.35323417	-0.2603191	-0.945831	-0.73313594	0.25026366	-0.002784118	-0.47554716	0.019124389	1.0400124	0.36000693	0.7020598	-1.2756071	0.625844	0.7991108	-0.6938589	-0.47787368	-1.1225256	-0.4387434	-0.715528	1.427598	-1.246375	-0.59549594	0.19446826	-0.00417199	-0.48746425
today	-0.03975436	-0.9536691	0.44710705	-0.6488694	0.14706019	-0.20372695	-0.87445676	0.89144486	-0.28283083	0.69640696	-1.4200103	-1.0270667	-0.63748693	0.7664739	0.028139263	0.15562493	1.0297395	0.3974648	1.1736324	-0.94612354	-0.09194933	-0.4845595	0.8221191	-0.8014879	0.09686428	-0.7824065	-0.9260123	-0.85614425	-0.8947896	0.14438093	0.306746	-1.1620245	-0.052291285	0.37173966	0.057467874	-0.45027512	0.3158254	-0.21050987	0.9991577	-0.9082877	-1.1917571	-0.7943387	-1.1792953	-0.77237225	1.2801621	0.80030715	1.1281052	-0.099309474	-1.2799677	1.1034651
conserv	-0.22462371	-0.28050065	0.23801687	-0.8752507	-0.7531136	-0.27311447	-0.6931221	0.8099035	0.636338	1.1174091	1.0576721	-0.54149383	-0.17226306	0.2900606	0.3607234	-0.71525264	1.0418167	-0.62400055	0.6276443	-0.44217595	-0.64288163	-0.105924144	0.32751492	-1.2175438	0.3564323	-0.9288261	-0.38029248	-1.2291548	-1.1646471	-0.27229488	-0.37409824	0.13367	-0.85050595	0.58279747	-0.02271415	-0.020148315	-1.374548	0.37039292	0.48950547	-0.10860264	-0.09518242	0.047296956	0.12332386	-0.5887693	0.7982081	0.5533144	1.4230632	-0.08442767	-0.8344326	0.81376296
defend	-0.1510384	-0.5163058	0.2786641	-1.2961166	0.15930846	-0.21856216	-0.9244248	0.86135995	-0.3533824	0.00023630261	0.27301648	-1.2814151	0.1740027	0.17741556	0.7269197	-0.7916372	1.5060209	0.21349794	0.014391735	-0.42467546	0.093553424	0.43812323	0.7763715	-0.749665	0.1214505	-0.9380201	-0.15331425	-0.59547484	-0.49741977	-0.5088995	0.050977714	-0.38096327	-0.80674493	-0.5761628	0.18756707	0.53379226	-1.0429813	-0.6628211	0.45039406	0.20613874	-0.16915193	0.16771561	-0.31050175	-1.0187967	1.0601188	0.5127933	0.8514323	0.7146731	-0.8611996	0.022237226
is	0.22739975	-1.5954183	1.1822141	-1.182473	0.8299259	0.2507339	-1.175066	1.2287023	0.019963562	0.86061263	-0.80722284	-1.119456	-0.6361579	0.5586938	0.74058586	0.2465461	1.1478302	-0.37757802	1.1647613	-1.1069064	-0.122733615	-1.0229392	1.1712015	-1.5156109	-0.26925704	-1.2001865	-1.4132504	-1.2906106	-1.1000245	0.19038248	-0.18344915	-0.6602125	-1.3223063	-0.38867137	0.2840959	-0.67897534	-0.63281494	-0.43186736	1.1950405	-1.2799587	-1.0015045	-0.9090965	-0.8121285	-1.012006	1.1822922	0.8652506	1.1377027	-0.08549159	-0.9091625	0.8035803
down	0.07503024	-0.9157438	0.4641856	-0.75755894	1.0981107	0.29083365	-0.70638484	0.9119065	-0.6594797	0.6753715	-0.19504215	-1.2206883	-0.9205479	1.0319664	0.23394857	0.26690122	0.68379486	-0.04075225	0.71779567	-1.0192341	-0.2209394	-0.42856866	0.22659802	-1.0817542	0.105635285	-1.1312917	-0.6540338	-0.49728125	-0.77750516	-0.5839883	0.1530289	-0.030672517	-0.45084807	-0.31170595	0.5150442	-1.1011217	-0.7399798	-0.21500441	0.46422958	-0.8467401	-0.8995791	-0.48007572	-1.0823498	-0.6756401	0.8640505	1.1018279	0.7265806	-0.061712496	-0.8740989	0.8101069
robberi	-0.05799058	0.15421589	-0.23127645	-0.21294108	0.2590502	0.11982482	-1.5896649	-0.6759432	0.57871014	-0.1480839	0.56887424	-1.0167654	0.89737713	0.54685754	-0.27071947	-0.102601856	1.3157082	-0.13308538	-0.8723829	-0.07182311	0.42604458	0.0725535	-0.007896051	-0.8234483	0.024990572	1.4376028	-1.4020362	-0.498643	-0.41940156	-1.0721798	-0.13864076	0.20058262	-0.80981636	-0.09332655	0.74856997	-0.6401825	-1.4216156	0.97499144	0.2555853	-0.53992987	0.41044125	-1.314947	-0.9722142	0.7464366	0.30660638	1.5767452	-0.1217441	-0.24817963	-1.1407815	-0.37197548
flag	-1.7036513	-0.8076149	1.3206477	-1.2979343	0.22473651	-1.1956611	-1.884562	0.7206827	-0.48292583	1.0632268	-0.87360144	-1.1151865	-0.7553605	-0.3762868	-1.3067175	1.0062569	-0.28044915	0.71464586	0.21800026	-0.7297914	0.19491908	0.10943648	-0.060628094	-0.7345847	0.38562316	-0.61492586	-1.5046649	-0.9984424	0.87605524	0.020026078	0.14592585	-0.48495045	0.7136533	-0.07507461	0.75242746	0.5353104	-0.9803364	0.009024143	0.16004208	-0.79482675	-0.8732675	-1.5631645	-0.7004219	-0.7934139	0.17753255	1.3675019	2.1825514	-0.95612955	-0.48350236	-0.13033609
alleg	0.5549668	-0.24430963	1.7428244	0.12722561	-0.13266164	1.0275728	-0.3038404	0.9237295	-0.47232375	-0.26909065	-0.06623721	-0.7541288	0.84765536	0.43545988	-0.3799095	-0.098226175	0.26704243	-0.70111144	0.8838986	-0.42027617	1.3949628	-0.5388141	0.8284708	-0.40252954	-0.37988576	-0.9215057	0.12006245	-1.0280497	-0.74523467	0.33657128	0.27165687	0.70055133	1.098062	-0.5027148	0.36852935	-0.042482637	-0.995151	1.0489125	0.8278551	-0.18854642	-1.228343	0.37772465	-0.9556942	-0.6967632	0.736426	1.0531639	0.6230486	-0.37807387	-0.97099113	1.138529
hang	0.29193184	-0.25171074	-0.11057032	-0.015374929	-0.19782728	-0.24336922	-0.7655436	1.6133988	-1.1378195	0.6933589	-0.36451212	-0.7297935	-0.58219576	0.8447891	-1.1603336	0.60259044	0.49717313	0.26180193	0.38898575	0.59980273	0.21871176	-0.4586796	-0.092155814	-0.35999507	-0.6095805	-0.558239	-0.4387673	-0.070910364	0.41482204	-0.9341745	-1.3042265	0.046258733	-0.426026	-0.18859693	-0.1825207	0.0799687	-0.36845508	-0.18679583	0.9288838	-1.703085	-0.3544908	-0.0040344596	-0.8715955	0.06734711	0.43766317	0.60318923	-1.0772283	0.3502521	0.07433383	-0.26327717
